ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10669618;4.6;46.0;Pablo Vergara;['Pablo Vergara'];A mechanical failure leaves four teenagers stranded in the darkness of a deserted road. Still disturbed by a recent incident involving the alleged town witch, the teenagers will face the real and imaginary threats that begin to emerge. The sudden disposición of one of the girls and the unexpected appearances of a series of strange local characters increase the tension... Leer todo;['Terror'];75.0;Mirlos de Arkansas
tt10749938;;;Kristina Olgin;['Kristina Olgin'];;['Terror'];5.0;The Hitchhiker
tt10784078;6.6;66.0;Shahzaib Yaqoob;['Shahzaib Yaqoob'];;['Terror'];21.0;BD Scream 6
tt10795222;;;;;;;;
tt10819754;;;Shahzaib Yaqoob;['Shahzaib Yaqoob'];;['Terror'];18.0;Scream Vs. Jason
tt10832818;;;Jonny Fleet;['Jonny Fleet', 'Kelly McGee'];A group of Mormons wake up to a zombie apocalypse, only to discover that zombies won't attack them if they're drunk.;['Comedia', 'Terror'];16.0;Zombooze
tt10868734;;;Ethen Lerose;['Ethen Lerose', 'Tyson Quinn'];"A man attempts to find the pages of the ""Phone Man"", but at what cost?";['Comedia', 'Terror'];4.0;Who was phone man?
tt10873064;;;Clay Randel;['William Thurmond'];;['Terror'];;Walkman
tt10880108;;;Sandra Becerril;['Gabriel Díaz'];;['Terror'];;Economía
tt10922870;;;Bruno Ito;['Carlos Macagi'];With the arrival of a new resident, tormented by nightmares and hallucinations, the home tranquility is threatened.;['Terror'];;O Rastro
tt10997492;7.4;74.0;Karina Farek;['Karina Farek'];;['Animación', 'Terror'];;Dirty Paws
tt11044888;;;Cody Rapp;['Cody Rapp'];A surreal stop-motion animation short film about a normal sized hand and some baby hands.;['Animación', 'Terror'];1.0;Baby Hands
tt11054008;;;Jesús Abad;['Jesús Abad', 'Guillermo Escobedo'];;['Comedia', 'Terror'];10.0;Old Ladies Attack
tt11143102;;;Mattie Cooper;['Mattie Cooper'];Palmay has a parasitic twin growing from his head and he seeks comfort and understanding from Queenie.;['Terror'];5.0;A Scene from Flesh United
tt11146956;;;Justin Blake Webber;['Justin Blake Webber'];After a bitter divorce, Tabitha comes seeking her now ex husband. Furious over the treatment she has endured, she has come for revenge.;['Terror'];7.0;Red Lantern's Oath
tt11219372;;;Sean Brennan;['Sean Brennan', 'Trevor Lang', 'Austin Obiajunwa'];;['Terror'];9.0;Date Night
tt11219556;;;Nick Assunto;['Nick Assunto'];;['Terror'];;Spooky Pizza Delivery
tt11257420;;;Larry Jerome Thomas;['Larry Jerome Thomas', 'Shiandra Thomas'];;['Terror'];;Home Security
tt11257434;;;Larry Jerome Thomas;['Larry Jerome Thomas'];;['Terror'];;The Dater
tt11347914;;;Jorge Dahlhaus;['Jorge Dahlhaus'];;['Terror', 'Misterio'];95.0;Almas Ocultas
tt11379622;;;Ji Qiao;['Hua Zhang'];;['Terror', 'Suspense'];87.0;Deception Obsession
tt11377044;3.7;37.0;Brandon Christensen;['Dustin Koski'];;['Terror'];5.0;Torture Porn
tt11384702;7.5;75.0;Bahaish Kapoor;['Bahaish Kapoor'];Nazneen invites a violent entity into her life by drinking from a stream. The entity follows her and takes over her. She begins to lose herself. A slow decay of her mind is what follows. The horror of her mind is manifested into the realities of her life, she witnesses a gradual loss of self and people close to her.;['Terror'];;Being
tt11538040;5.5;55.0;Dedy Mercy;['Baskoro Adi Wuryanto'];A pregnant woman who was accused by residents of having Palasik knowledge. She was accused of giving birth to a child who would inherit this black magic.;['Terror'];78.0;Palasik
tt11547932;;;Domenic Migliore;['Patch the Beagle', 'Domenic Migliore', 'Alex Quattrocchi'];;['Terror', 'Crimen'];3.0;Kernel in My Throat
tt11548826;;;Roman Malik;['Delbin Clyte', 'Helfi C.H. Kardit'];A married couple and their daughter move to a house far from the city. Soon, the wife begins to feel that something is wrong with the place and with the old woman who lives across the street, in an almost empty house.;['Terror'];83.0;Penghuni Lain
tt11590158;;;Vijei Alfajr;['Erwanto Alphadullah'];;['Terror'];;Tes Nyali
tt11589692;;;Joy King;['Joy King'];The Taylor's move into an apartment, their youngest son Zac Taylor starts picking up on some paranormal activity going on in the house, his parents don't believe him and things get worse for the small family. (Series ended June 10, 2015);['Crimen', 'Terror', 'Misterio'];;Paranormal X
tt11604338;;;Ilya Melnikov;['Jonny Pert'];Fred is descending into madness, traumatised by his own pointless existence. Losing track of reality and haunted by endless nightmares, Fred tries to gain control over his life. Yet, as he finds out, he is not the one in control.;['Terror'];52.0;Premortem
tt11605694;;;Adam Egypt Mortimer;['Julianne Hough'];;['Terror'];;Another Curve
tt11628722;;;Gabriela Ledesma;['Sebastian Faure', 'Andrea Mendez'];;['Terror'];;Continuity
tt11639008;;;Josh Mullins;['Josh Mullins'];Ash and Jack get more than they bargain for when they invite an evil guest into their midst.;['Terror'];16.0;Gnomes
tt11657180;;;Mark Fletcher;['Claire Bird', 'Alexandra Rigby'];;['Terror'];3.0;Me, my Selfie and I
tt11697102;;;Lu Bevins;['Eli Bevins', 'Lu Bevins'];During the height of the Salem witch trials, Isabelle, a mother suspected of witch craft takes her own life and her son, Arthur's, to avoid death by the townspeople. Through dark magic, she puts their spirits in a painting in hopes to live again. 400 years later, Tim, an amateur art collector, and his girlfriend Jenna, purchase a box of old paintings from an auction. ... Leer todo;['Terror'];5.0;My Dear Arthur
tt11719594;5.0;50.0;Nayato Fio Nuala;['Ery Sofid'];Nadine lives in a big house, bought by her own money, is preparing for her marriage to Terry. In the midst of preparation for the marriage, Nadine began to experience strange events. Nadine often feels controlled by something invisible.;['Historia', 'Terror'];82.0;Horror House
tt11735930;;;Terrell StoryboardT Perkins;['Terrell StoryboardT Perkins'];;['Terror'];;Casting Call
tt11793684;;;Andrew J.D. Robinson;['Andrew J.D. Robinson'];;['Terror'];;Pick Me Up
tt11793772;;;Andrew J.D. Robinson;['Andrew J.D. Robinson'];;['Terror'];;Knock Knock
tt11793956;;;Andrew J.D. Robinson;['Andrew J.D. Robinson'];;['Terror'];;Peekaboo
tt11795754;;;Andrew J.D. Robinson;['Andrew J.D. Robinson'];;['Terror'];;You're It
tt11884012;;;Brandon Lamont Hughes;['Brandon Lamont Hughes'];;['Comedia', 'Terror'];;African Vampires Eddie Murphy
tt11887840;;;Dedy Mercy;['Nur Rachmawati', 'Rudiyant'];;['Terror'];121.0;Hagesu (Hantu Gendong Susu)
tt11909876;;;Shanna May;;Have you ever explored buildings you probably shouldn't be in? You never know what could be lurking around each corner.;['Terror'];4.0;No Escape
tt12048026;;;Damon Packard;['Damon Packard'];;['Comedia', 'Terror'];23.0;John Carpenters Corpse
tt12061788;;;Victor Català;['Victor Català'];;['Comedia', 'Terror'];3.0;Matapasiones
tt12078196;;;Sebastiaan Spijker;['Kevin Quilligan', 'Koen Romeijn', 'Mickeal Schuurman'];Set in an apocalyptic universe, aboard an extraterrestrial vessel, a lone alien attempts to seize control over the human species and assemble humanoid infiltrators.;['Terror', 'Música'];4.0;Apophys: The Red Planet
tt12092616;;;Eduardo Moreno Fernández;['Eduardo Moreno Fernández'];After a hard day's work, Sofía will suffer a strange experience that may or not be inside her head.;['Terror', 'Suspense'];3.0;Noche de estudio
tt12142010;;;Richard Scott;['Richard Scott'];The government dropped the bombs when they realised they were no longer in control. The meds didn't work, the infection took hold, and the gangs erupted from the ashes.;['Terror'];;Corpse
tt12160036;;;Scott Lyons;['Joseph Ayre'];;['Terror'];;Teeth
tt12161996;9.5;95.0;Eyra Rahman;['Azwan Kombos', 'Adiba Yunus', 'Sharisa Haris'];Joe, Faiz, Tania and Kila are undergoing practical training in a hospital. They are given a task to carry out an anatomical inspection on the body of Mek Nak. Following this, strange things start happening to the group of students.;['Terror', 'Misterio', 'Suspense'];85.0;Badi
tt12279226;;;Kevin Fermini;['Kevin Fermini'];A man watching late night TV stumbles across a mysterious broadcast.;['Terror'];3.0;STATIC
tt1230213;5.6;56.0;J.M Cravioto;['Rock Shaink Jr.', 'Keith Kjornes'];A young girl, chained in the basement of a sexual predator, escapes and turns the tables on her captor.;['Terror', 'Suspense'];93.0;Bound to Vengeance
tt0775440;4.4;44.0;Tod Williams;['Stephen King', 'Adam Alleca'];Cuando una misteriosa señal de teléfono celular provoca un caos apocalíptico, un artista está decidido a reunirse con su pequeño hijo en Nueva Inglaterra.;['Acción', 'Aventura', 'Terror'];98.0;Cell
tt0848554;3.7;37.0;David Blair;['David Blair', 'Adam Pitman', 'Adam Stilwell'];One year after seven local students are inexplicably murdered at a lake house party near the Canadian border, recent high school grads Travis and his buddy Nate plan a celebratory road trip to Canada. While cutting through the woods at night, the two friends are savagely attacked by mysterious creatures and Nate is dragged off leaving Travis- to run for help. After Tr... Leer todo;['Terror', 'Misterio', 'Ciencia ficción'];98.0;Travis
tt10008924;8.2;82.0;EJ Levy;['EJ Levy'];Tired of being harassed and bullied at school, a disturbed teenager sets his sights on the very people who caused him the pain and grief he experiences on a daily basis, by brutally murdering them one by one. It is up to one person to stop this storm of terror, and to save his friends along the way.;['Terror'];10.0;The Bystander
tt10079626;;;Frank Sanders;['Frank Sanders'];;['Drama', 'Terror'];;Anyone, Anywhere
tt10094370;;;Joey Taurtis;['Joey Taurtis'];;['Comedia', 'Terror'];6.0;Jinglehiemer's Candy Factory
tt10115340;;;Cosmotropia de Xam;['Rachel Audrey', 'Mari K.', 'Antoni Maiovvi'];;['Terror'];;Amacabra - The Metempsychosis of Justine S.
tt10129796;;;;;;['Terror'];;Hitori Kakruenbo
tt10133748;;;Jack Adcock;['Jack Adcock'];;['Terror'];;Hitori Kakurenbo
tt10132992;;;Jamaal Green;['Jamaal Green', 'Jeff Stewart'];Distressed Driver Alex has a meltdown after losing his license.;['Terror'];25.0;Out All Night Chapter 7: The Replacement Driver
tt10152638;;;Paolo Porchi;['Andrea Borgomaneri', 'Antonio Giusto'];;['Terror'];;L'amorte
tt10170038;5.7;57.0;Kranthi Kumar;['Ravi Babu', 'Chalaki Chanti', 'Neha Deshpande'];Trivikraman is a Telugu movie released on 10 December, 2016. The movie is directed by Kranthi Kumar C.H. and featured Ravi Babu and Gehna Vashisht as lead characters.;['Comedia', 'Terror'];106.0;Trivikraman
tt10182282;;;Fansu Njie;['Fansu Njie'];;['Terror'];2.0;Speculo
tt10177034;;;Johnny Hough;['Johnny Hough'];A young girl is terrorized in her home by collect phone calls coming from an unknown entity.;['Terror'];5.0;Bella
tt10189756;;;Gln;['Gln'];A girl receives an anonymous gift outside her door. As she opens it she finds a mirror in side it. The most unusual thing happens as she opens the gift.;['Terror'];;Trapped
tt10207660;4.7;47.0;Joe Sherlock;['Joe Sherlock'];Strange experiments...Mysterious monsters...Lovecraftian horror...Telekinetic Bloodletting...Ravenous Insanity...These are merely a sampling of what lies...BEYOND THE WALL OF FEAR.;['Terror'];;Beyond the Wall of Fear
tt10229916;;;Aaron Mak;['Aaron Mak'];A house-sitter stays the night only to find that there's more to this house than she knew - there's a presence lurking in the house at night, and it wants her.;['Terror'];6.0;House Sitting
tt10236434;;;Yingxin Zhu;['Yingxin Zhu'];;['Fantasía', 'Terror', 'Romance'];65.0;Ling Hun Zhi Zha Dian
tt10255926;;;Vince Monico;['Eduardo Cascaes'];;['Terror'];5.0;Nightmare
tt10255978;6.0;60.0;Anil Waghmare;['Anil Waghmare'];A young student with dreams of becoming an entrepreneur, travels with his friends to his uncle's abandoned bungalow. While they engage in a process of renovating the building to convert it into a hotel, they face terrifying paranormal events. Can they escape the haunted premises with their lives intact?;['Terror'];126.0;Bhootkaal
tt10255986;;;Matthew Sabo;['Matthew Sabo'];A young man named Dawson, who just can't seem to commit to a relationship, breaks up with the mysterious and alluring, Dana, but breaking up with Dana isn't that simple, she vows revenge.;['Terror'];6.0;Dawson is Dead
tt10329802;;;José Belmonte Arnal;['José Belmonte Arnal'];A kid enters a store looking for something special and discovers the most hidden and terrifying secret.;['Terror'];17.0;Frozen Blood
tt10332756;;;Chris Nong;['Samuel Bandeira', 'Olabode Olakanmi'];;['Terror'];7.0;Summerhouse
tt10336554;;;Jason McGhinnis;['Scott Woodard'];Every family has things they wish would remain hidden. Some families have secrets that must never. get. out.;['Comedia', 'Terror'];6.0;Blood Relations
tt10386196;;;Aaron Mak;['Aaron Mak', 'Josh Mak'];A girl finds herself stalked by a mysterious and nightmarish figure. As she attempts to escape it, she finds herself stuck in a loop that she can't escape out of.;['Terror', 'Música'];2.0;Cynical Annihilation: Pandora's Box
tt10393494;;;Tsogiin Khuselbaatar;['Tsogiin Khuselbaatar'];Khuder must navigate the worlds of organized crime and the supernatural after escaping from a mental institution.;['Crimen', 'Terror', 'Suspense'];86.0;Yaduugiin Zovlon II
tt10392542;;;Mehmet Emin Simsek;['Azra Atmaca', 'Özlem Durmaz', 'Selim Iscan'];;['Terror'];69.0;Felak
tt10422350;;;Moses Bernal;['Jordan Stelck'];;['Terror'];;House Warming Gift
tt10432954;;;Dalei Guo;['Susan Dewey', 'Dalei Guo', 'Xiong Jianan'];;['Terror'];92.0;E ling zhi men
tt10432960;;;Dewei Li;['Dewei Li'];;['Terror'];89.0;Wan ming ju zu
tt10462602;;;Victor Outón;['Victor Outón', 'Norberto Trujillo B.'];;['Drama', 'Terror'];4.0;From Inside
tt10471858;;;Bingzhang Mao;['Bingzhang Mao'];;['Terror', 'Romance'];;The Pursuer
tt10508734;;;Elias Homsi;['Elias Homsi'];;['Terror'];17.0;Behind
tt10520828;;;Alex Furnas;['Alex Furnas'];Tim's new job gets off to a rocky start.;['Comedia', 'Drama'];9.0;First Day at Work
tt10555688;;;Emil G. Hampp;['Sarah Azhari', 'Nana Mirdad'];;['Terror'];;Hantu Cantik Kok Ngompol
tt10567906;;;Tim Schauer;['Tim Schauer'];;['Terror'];;New Rug
tt10583610;;;;;;;;
tt10587418;;;Tianrong Liu;['Tianrong Liu'];TV reporter Xiao Guang and his companions Fang Hong and Xiao Bin head to a mountain village to interview its inhabitants, but something creepy happens to them there.;['Terror', 'Suspense'];110.0;Wu ye xun fang lu
tt10601458;;;Malcolm Richmond;['Malcolm Richmond'];;['Terror'];4.0;The Haunted Ambulance
tt10659308;;;Zane Hampton;['Zane Hampton'];On a dark night in October a responding Police Officer arrives on a strange crime scene with the tell tale signs of a dangerous criminal gone insane.;['Terror'];3.0;Daddy Red Face
tt10659016;;;Zane Hampton;['Zane Hampton'];In a world where monsters have completely replaced humans, a lone vampire goes out for a drive. Fueled by blood energy drinks and cigarettes he flies down a dark road and hits a walking zombie. Conflicted with owning up to a serious zombie rights violation, he has to choose whether to take his punishment for this crime by turning himself in - or do something even more... Leer todo;['Terror'];3.0;Bat Country
tt10666668;;;Evan Snyder;['Evan Snyder'];Ezra helps his cousin Tom achieve his dream of becoming a world-class poet.;['Terror'];6.0;An Apple a Day
tt10712314;;;Eetu Pennanen;['Eetu Pennanen'];A twisted killer wears the faces of her victims in a desperate search for outer beauty.;['Terror'];6.0;Kauneusleikkaus
tt10749854;;;Daniel Veira;['Daniel Veira'];;['Terror'];;Toc Toc
tt10756546;5.2;52.0;Amruth Kumar;['Vagdevi Advika', 'Madesh Neenasam', 'Ramya Varshini'];The ghost of a young boy sees an actress who resembles the girl he was in love with. Will the girl realise his presence around her?;['Comedia', 'Drama', 'Terror'];111.0;Riktha
tt10782192;;;Samm Chan;['Samm Chan'];;['Terror'];73.0;Gui ding can
tt10782792;;;Patrick Rozenfeld;['Patrick Rozenfeld'];A Serial Killer hunts after prostitutes, not knowing that one of his victims has a terrifying secret.;['Fantasía', 'Terror', 'Suspense'];;Prey
tt1078896;6.4;64.0;K.C. Amos;['K.C. Amos', 'Dale Stelly'];Hauntsville is a horror film about a husband and his family moving across the mid-west into a decent priced home to start a new job. The real estate agent did not inform the family on the past gruesome history of the home. The past residents unfortunately have been murdered inside the home and their spirits still lurks the premises long after their demise. The ghosts ... Leer todo;['Terror', 'Suspense'];;Hauntsville
tt1082807;6.2;62.0;Greg McLean;['James Gunn'];Un retorcido experimento social: un grupo de estadounidenses que trabajan en Bogotá, Colombia, se ven atrapados en su lugar de trabajo mientras una voz les obliga a participar en un juego mortal.;['Terror', 'Suspense'];89.0;The Belko Experiment
tt10826038;;;Ayda Kani;['Kaveh Ahangar'];;['Terror'];;Pulse
tt10826732;;;Gerardo Leos Soria;['Bernardo Govea', 'Gerardo Leos Soria', 'Iker Compeán Leroux'];;['Terror'];17.0;Pequeña Lilith
tt10837618;;;Brennan Gassek;['Joshua Patrick Dudley'];;['Terror'];;Pumpkin Spice
tt10842006;;;Denny Shoopman;['Rod Smith'];;['Terror'];;Preacher's Little Secret
tt10886818;;;Timothée Coignus;['Timothée Coignus'];;['Terror'];7.0;Silent Paint
tt10908458;;;Florin Calin;['Flavius Iordaiche', 'Raul Hamza', 'Florin Calin'];Silviu and Alexandra want to spent their summer holidays away from the big city, in their favorite personal family cabin. The last thing they suspect is having someone watching them during their usual night sleep.;['Comedia', 'Terror'];90.0;Activitate Paranormala in Europa de Est
tt10926998;;;Natalia Lemus Mejía;['Natalia Lemus Mejía'];;['Terror'];1.0;Luz y sombra
tt10969292;;;Romeo Valentino;['Romeo Valentino'];;['Terror'];;The Basement
tt11020558;;;Matthew Rinker;['Michael Hindal', 'Raleigh Jones', 'Matthew Rinker'];;['Terror', 'Ciencia ficción'];;The Third Night
tt11040686;;;Ryan Godoy;['Ryan Godoy'];A man must make a quick decision after hearing a scream inside a house.;['Terror'];2.0;Clown Sighting
tt11053446;;;Mário J.R. Matos;['Mário J.R. Matos'];Waiting is never the answer.;['Terror'];3.0;The Chair
tt11062694;;;Perica Antov;['Perica Antov'];A man is fearing the dark and his Enemy.;['Terror'];;Fear of the dark
tt11069416;;;Dominic Goodie;['Dominic Goodie'];;['Drama', 'Terror'];3.0;Don't Stop
tt11069402;;;Dominic Goodie;['Dominic Goodie'];;['Crimen', 'Terror'];2.0;Jogger's Remorse
tt11084490;5.3;53.0;Domonic Smith;['Domonic Smith'];When Laura receives a cryptic phone call from her friend Julia, followed by a text to a location. She arrives in a parking lot to a lone mysterious van.;['Terror'];10.0;Van
tt11090890;;;Dandelion Lin;['Dandelion Lin'];;['Terror'];;The Bride of Death
tt11116124;;;Walt Hermosa;['Walt Hermosa'];Two best friends stalk their neighbor only to find out a shocking revelation.;['Terror'];20.0;The Girl from Across the Street
tt11121560;;;A.P. Boland;['A.P. Boland', 'Michael Greene'];;['Terror'];4.0;The Yearning
tt11119096;;;Jason Jenkins;['Jason Jenkins'];;['Terror'];10.0;Return to Madison County
tt11120904;;;Jeremiah Collins;['Jeremiah Collins'];;['Terror'];;Tonight You Die
tt11127406;6.5;65.0;Joko Anwar;['Asmara Abigail'];A woman gets challenged from a child to play Bloody Mary.;['Terror'];10.0;Jenny
tt11128498;;;Rahul Chakraborty;['Navneet Verma'];Is it really safe to sit alone in the office?;['Terror'];;Rooh
tt11128532;;;Rahul Chakraborty;['Navneet Verma'];Sometimes it is better if you do not answer a computer.;['Terror'];;Peeche Kaun Hai
tt11133212;;;;;Few things never get over. This time, Revenge has a new face and it is scary.;['Terror'];;Agwa
tt11133184;;;Rahul Chakraborty;['Zubin Arora', 'Navneet Verma'];Do not try to help the one who is not one of us.;['Terror'];;Pankaj
tt11156470;;;Maxim Lecompte;['Maxim Lecompte'];Paul, a citizen of a suburban town, is tracking down a serial killer who terrorized his community for months.;['Terror', 'Suspense'];8.0;Covey Hill
tt11181270;7.9;79.0;Todd Larson;['Todd Larson'];Victor Le Duesbahge, a young and accomplished chef out of Cordon Bleu, meets two unlikely contestants in the battle for a grand prize of $10,000.;['Comedia', 'Drama'];17.0;Hacha Horror Halloween
tt11199874;;;Raffaele Picchio;['Lorenzo Paviano', 'Raffaele Picchio', 'Alessandro Testa'];;['Terror'];;Sakrifice
tt11235250;;;Jordan Spalding;['Jordan Spalding'];;['Terror'];;Serial
tt11246458;;;Leonard Nicholas Ruiz;['Leonard Nicholas Ruiz'];;['Terror'];;Derelict
tt11248398;;;Lagdhirsinh Jadeja;['Jaydeepsinh V Zala'];The story focuses on the issue of ragging carried out by seniors during college life and the after-effects of ragging.;['Comedia', 'Terror', 'Misterio'];140.0;16 Fight Against Ragging
tt11262316;;;Dan Delano;['Dan Delano', 'Danny August Mason', 'Ralph Matthews'];;['Terror', 'Misterio'];;The Noise
tt11332934;;;George Bonilla;['George Bonilla'];;['Terror'];73.0;The GSZ Guide to Surviving the Zombie Plague
tt11388132;6.2;62.0;Jackson Stewart;['Jackson Stewart'];;['Terror'];1.0;Beyond the Gates VHS Board Game Commercial
tt11438562;;;Ryan Tebbutt;['Dylan Yastremski'];;['Terror'];9.0;Home
tt11464182;;;Michael Shershenovich;['Robert Youngren'];;['Terror'];;Ronald
tt11495256;;;Alexis Rummler;['Alexis Rummler'];Inspired by the real mysterious puzzle in the internet and the dark web called also ''Cicada 3301''.;['Terror'];15.0;Cicada 3301
tt11535574;;;Hank Meldrum;['Ned Bury'];;['Terror'];14.0;She Calls Softly
tt11569322;;;Katia Mancuso;['Katia Mancuso'];;['Terror'];5.0;Jessica Blake
tt11575130;;;Nubia J. Saldaña;['Nubia J. Saldaña', 'Aketzali Vela'];;['Terror'];9.0;REM
tt11613858;;;Jake King;['Richard King'];The man wakes up documenting his next paranormal episode, after the demonic figure who has been making noises shows itself it left a very disturbing note and continues to terrify the man.;['Terror'];;Ghost Caught on Tape Video 1
tt11613948;;;Richard King;['Richard King'];The second night in the mans apartment he continues to hear weird demonic noises and then the demonic figure finally shows it self and things go horrible after that.;['Terror', 'Misterio'];;Ghost Caught on Tape
tt11613598;;;Richard King;['Joy King', 'Richard King'];A man records his first video in his new home where he reports to hear demonic noises happening his house but simply, he can't see the source these noises are coming from until he catches something mind blowing on camera.;['Terror', 'Misterio'];;The thing I can't see
tt11614102;;;Jake King;['Richard King'];This video showcases a man exploring his house showing eagerness to see this demonic ghost girl again but he he went from being curious to being cursed for life.;['Terror', 'Misterio'];;Ghost Again
tt11618124;;;Nayato Fio Nuala;['Fatimah Fahim'];;['Terror'];77.0;Dilarang Masuk!
tt11634304;;;Wade Hampton;['Wade Hampton'];;['Terror'];6.0;Anniversary
tt11644664;;;Germán Ortiz;['Germán Ortiz'];"Dos secuestradores raptan a cuatro personas. Les proponen un juego macabro para salvar sus vidas; si lo resuelven les prometen que nos les harán ningún daño.";['Terror', 'Misterio'];11.0;Rompecabezas
tt11660922;;;Maxim Lecompte;['Maxim Lecompte'];Two men spending the weekend in the countryside are attacked by a werewolf.;['Comedia', 'Terror'];8.0;Hors-champ
tt11670462;;;Cosmotropia de Xam;['Mari K.', 'Alena Trucizna'];;['Terror'];;Schwarze Messe des Gehirns
tt11708138;;;Stephen Delorme;['Jesse Coulter', 'Stephen Delorme'];;['Terror'];8.0;Trans_Human
tt11753680;;;Cesar Flores;['Cesar Flores'];;['Terror'];;Yo nunca, nunca
tt11771344;;;Will Gabriel;['Will Gabriel'];There's a clown loose in the neighborhood. Watch your kids.;['Terror'];;Sighting
