ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10148264;;;Jon Max Spatz;['Jon Max Spatz'];"A group of young people are being interviewed ahead of a new global cosplay convention: why do they cosplay; who do they cosplay as; how does it make them feel? As they answer we journey through each of their worlds - a spectacle that questions what is more real: the roles we fulfil day-to-day or the fiction we feel best represents us?";['Fantasía'];10.0;Cosplay
tt10147844;;;Hiu Ching Wong;;"We all have our own needs that weren't fulfilled; desires that are left unsatisfied; and regrets that couldn't be saved. We try to find a way out, to get our lives balanced but sometimes we just go crazy a bit. We look for help. But what do we expect from the others especially that this is just a trifling matter happen in the middle of the night?";['Documental', 'Crimen'];15.0;Nothing Pleases Like Maltesers
tt10147438;5.2;52.0;David Ferino;['David Ferino'];Remember those origami fortune tellers you made as kids? They're not what you think.;['Fantasía', 'Terror'];5.0;The Fortune Teller
tt10155378;;;Aileen Sheedy;['Maren Curtis', 'Kevin Swanson'];After a failed attempt to reconnect, a gamer's frustrated wife decides to build him a game of her own with real-life stakes.;['Acción', 'Comedia'];;The Legend of Stella
tt10165646;;;Austin Ramey;['Elisha Cecil'];;['Fantasía'];;King of the Mountain
tt10170932;;;Dawid Krepski;['Dawid Krepski'];"""His Mother"" is an arthouse thriller about solitary motherhood. As an aspiring immigrant actress tells her story, it is soon unveiled what she herself is not aware of - that she was taken advantage of and lured into isolation from the bustling life of Los Angeles. Something disturbing and tenebrous is hidden under the layer of her seemingly normal life.";['Fantasía', 'Terror'];24.0;His Mother
tt10192626;;;Ann Oren;;Blue brings nature, lunacy, emotion and humanity indoors, using the color blue as the main protagonist.;['Fantasía', 'Misterio'];5.0;Blue
tt10218912;4.6;46.0;Anthony Bawn;['Anthony Bawn'];A story of a young man running from the truth about his childhood returns in order to correct his past but ends up discovering a side of himself that he suppressed.;['Drama', 'Fantasía', 'Romance'];62.0;As I Am
tt10223168;;;Jacques Aldridge;['Jacques Aldridge', 'Forest Baker', 'Amy Marie Bowersox'];An accountant takes LSD and disappears with incriminating evidence against his mysterious employers. The Purser is tasked with finding him and destroying the evidence.;['Fantasía'];91.0;The Purser
tt10223050;;;Matti Mustonen;['Olli Kannaste', 'Matti Mustonen', 'Anna Rantanen'];Larzan's tranquil afternoon in the jungle is disrupted by strange phenomena.;['Drama', 'Fantasía'];7.0;Larzan
tt10236882;;;Andreas Mortensen;['Andreas Mortensen'];Benjamin has traveled to the underworld for a chance to see his dead girlfriend again.;['Comedia', 'Fantasía'];9.0;Ett hett rum
tt10239898;;;Carlos Michael Hagene;['Richard L. Gamboa'];A battle rages between the Sith and Jedi Knights over an ancient artifact that holds consequences for the fate of the galaxy in the past and in the future.;['Acción', 'Aventura', 'Fantasía'];;Star Wars: Battle for the Holocrons
tt10252406;;;John Mitchell;['John Mitchell'];"It's back from Brazil and more ""terriball"" than before. Dylan Davis is a depressed mess, The Hunter has stolen Faye Le Mort from him, even his dead brother cannot help. Who can help Dylan? The Demon Football of course. Satan wants the Football's help, Dylan needs the Football's help, what can go wrong?";['Fantasía'];134.0;Sphere of Fear 2
tt10255854;;;Matt Dworzanczyk;['Matt Dworzanczyk'];After 20 years in censorship police, Dao Anh Khanh switched sides, becoming Vietnam's most extravagant and controversial performance artist.;['Biografía', 'Fantasía'];77.0;Artist Police
tt10268752;;;Lindsay Gonzalez;['Lindsay Gonzalez'];On workplace orders to undergo psychiatric evaluation a demon clown revisits her past move to the big city. Painful memories of her pursuit to become a fairy reignite buried desires, sending her on paths that may result in the disappointment of her life coach.;['Comedia', 'Drama', 'Fantasía'];;Big Feat
tt10272208;6.8;68.0;Evan Johnson;['Evan Johnson', 'Galen Johnson', 'Guy Maddin'];"He works at the fairground as ""Stump the Guesser"", who can guess anything for a fee. But suddenly his tricks stop working. And then he unwittingly falls in love with his sister whom he believed to be lost. He sets out to scientifically disprove the theory of heredity and marry his beloved as soon as possible. An absurdist firework of a silent film in black and white.";['Comedia', 'Fantasía'];19.0;Stump the Guesser
tt10290502;;;Tim Donner;['Reese Hoggard', 'Aislin Freya Pax', 'Mandy Neuhaus'];;['Fantasía'];;Penelope and the Doors
tt10292992;;;Igor Simic;['Viseslav Radenkovic', 'Igor Simic'];Seven centuries ago a princess was sacrificially walled-in in the foundation of the Eternal Wall. She begged the masons to leave a hole for her breasts, so she could feed her baby. A miracle happened and milk continued to flow for seven centuries. However, the breasts were privatized and turned it into a brand - Miracle Milk. This ancient place is now a construction s... Leer todo;['Fantasía'];14.0;Miracle Milk
tt10292872;;;Ape Chimba;['Ape Chimba', 'Ebyan Chimba', 'Ebyan Zanini'];;['Aventura', 'Fantasía'];;Amoriri
tt10298824;;;Helen Rollins;['Helen Rollins', 'Adrian Romero'];When an impassioned couple returns from a date, a series of surreal happenings prevents them from reaching the bedroom.;['Fantasía', 'Música'];;Extimacy
tt10298836;;;Helen Rollins;['Helen Rollins', 'Adrian Romero'];During a rehearsal for a bleak play about puritans, an actor becomes strangely compelled by then stuck in the floor, finding beneath it a world of kitsch and colour that ultimately traps him too.;['Fantasía', 'Terror'];;Outopia
tt10308500;7.9;79.0;Chûji Mikasano;['Chûji Mikasano', 'Yoshihiro Togashi'];Un delincuente adolescente muere en un accidente automovilístico y resucita como investigador de lo sobrenatural.;['Acción', 'Aventura', 'Fantasía'];126.0;Butai Yu Yu Hakusho
tt10309754;;;;;;['Drama', 'Fantasía'];;Stardust
tt10310140;5.9;59.0;Eshom Nelms;['Ian Nelms', 'Eshom Nelms'];Un Santa Claus revoltoso y poco ortodoxo lucha por salvar su negocio en declive. Mientras tanto, Billy, un descuidado y precoz niño de 12 años, contrata a un sicario para que mate a Santa Claus tras recibir un trozo de carbón.;['Acción', 'Aventura', 'Comedia'];100.0;Matar a Santa
tt10324122;5.0;50.0;Anna Mastro;['Alex Litvak', 'Andrew Green', 'Austin Winsberg'];Las aventuras de Sam en un programa secreto para un grupo de miembros de la realeza, segundos en la línea de sucesión, que tienen la misión de salvar al mundo.;['Acción', 'Aventura', 'Comedia'];99.0;El club secreto de los no herederos al trono
tt10334148;5.4;54.0;Edward Hall;['Nick Moorcroft', 'Meg Leonard', 'Piers Ashworth'];Un médium espiritista sostiene una sesión para un escritor que sufre de bloqueo, pero accidentalmente invoca el espíritu de su primera esposa fallecida, lo que lleva a un triángulo amoroso cada vez más complejo con su actual esposa.;['Comedia', 'Fantasía', 'Romance'];99.0;Un espíritu burlón
tt10337724;;;Elysia Van Deusen;['Elysia Van Deusen'];"Sometimes even unintentional slights pack a powerful punch. Laced with magical realism, ""Gut Punch"" is a short film about connection and empathy between a married couple.";['Drama', 'Fantasía'];5.0;Gut Punch
tt10345590;5.8;58.0;Douglas Attal;['Douglas Attal', 'Melisa Godet', 'Charlotte Sanson'];Mientras que los superhéroes se han adaptado a la sociedad parisina, una nueva droga otorga superpoderes a los simples mortales.;['Acción', 'Aventura', 'Comedia'];97.0;Cómo me convertí en superhéroe
tt10355356;6.5;65.0;Robert Towne;['Robert Towne', 'Baron Von Goghku'];In a dark time when the kingdoms of men have fallen and orcs dominate the earth, Akosh, the cowardly survivor of a dragon attack, seeks refuge in the mountains. There he must learn the ways of the sword from an exiled knight named Eli, and his daughter Zephra. But as Akosh gets groomed to take up the mantle of heroes who have passed in to legend, he begins to uncover ... Leer todo;['Fantasía'];57.0;The Curse and the Covenant
tt10369344;6.0;60.0;Pierre Coré;['Vincent Cuvellier', 'Benoît Robin', 'Stéphane Kazandjian'];Marguerite y Margot tienen 12 años, cada una con su familia, amigos, problemas y época. Porque uno vive en 1942 y el otro en 2020. Pero luego un misterioso baúl mágico los transporta a cada uno a la época del otro.;['Comedia', 'Familiar', 'Fantasía'];89.0;El fantástico viaje de Margot y Marguerite
tt10375106;6.6;66.0;Quentin Dupieux;['Quentin Dupieux'];Dos amigos ingenuos descubren una mosca gigante en el maletero de un coche y deciden domesticarla para ganar dinero con ella.;['Comedia', 'Fantasía'];77.0;Mandíbulas
tt10399114;4.1;41.0;Phil Wurtzel;['Patti Wittenberg', 'Phil Wurtzel'];Un joven veterano de guerra desilusionado, vive en Afganistán y no ve nada bueno en su vida durante la Navidad. Una visita de su ángel de la guarda le muestra que su vida realmente marcó la diferencia.;['Drama', 'Familiar', 'Fantasía'];85.0;A Christmas Hero
tt10401410;;;Destiny Soria;['Destiny Soria'];When an evil warlock vies for control over the chosen one's power, two mysterious women come together to save her from evil. Will Artes awaken to her true form, or will it be too late?;['Fantasía'];;Deliverance of Mother Nature
tt10413324;;;David Beier;['David Beier'];When the US government cancels her protect status, a young Syrian refugee becomes fearful that she may be deported and embarks on a quest to escape into a magical world inspired by the mythology of her homeland.;['Drama', 'Familiar'];16.0;The Hidden Ones
tt10413882;;;Scout Tafoya;['Scout Tafoya'];After losing the love of his life a young man kills himself and is then reincarnated as a bridge for 100 years.;['Drama', 'Fantasía', 'Romance'];130.0;Zona Seyl
tt10422288;;;Alexandre Bilardo;['Alexandre Bilardo', 'Andreia Ribeiro'];The fragments of a woman's life that is reborn after being consumed in the flames.;['Drama', 'Fantasía'];4.0;Phoenix
tt10440294;;;Conall Pendergast;['Conall Pendergast'];Odysseus wants the Cyclops to stop eating his crew, but the Cyclops really, really loves eating people. Can these two contrarians somehow meet in the middle?;['Animación', 'Comedia'];3.0;The Cyclops Diet
tt10451852;6.8;68.0;Edson Oda;['Edson Oda'];Un hombre solitario lleva a cabo una serie de entrevistas con almas humanas para tener la oportunidad de nacer.;['Drama', 'Fantasía'];124.0;Nine Days
tt10487352;;;Yani Gellman;['Yani Gellman'];"A young mother is stolen away to the furthest corners of the galaxy and must escape an alien prison to return home and free her own child. ""Greetings, From the Planet Krog!"" is a visual poem that suggests our greatest exploration of the universe takes place within the human heart and mind.";['Acción', 'Drama'];6.0;Greetings, From The Planet Krog!
tt10497272;9.0;90.0;Zach King;['Morgan Koetting'];A short film parody of one of the classic films of the 80's - Ferris Bueller's Day Off.;['Aventura', 'Comedia'];7.0;El día libre de Zach King
tt10504100;;;Hudson King;['Justin Solaiman'];"A young trainee with aspirations to become a ""pilot"", a form of enhanced human, takes one last evaluation before returning home, but the interview untangles as she is forced to come to terms with her past.";['Fantasía', 'Terror'];14.0;Ringloom
tt10506974;;;June Neely;['June Neely'];There is a bookstore and inside a Book Keeper. Few go in and they most certainly do not come out. If you were to enter, it's because the store chose you to, for once inside there is a book just for you.;['Fantasía'];;The Book Keeper
tt10508838;6.2;62.0;Teddy Chan;['Fendou Liu', 'Ning Wen'];Decidido a llevar el honor a su clan, el joven Dong Yilong se embarca en un peligroso viaje para competir en un torneo que selecciona a guerreros para la batalla.;['Acción', 'Aventura', 'Fantasía'];110.0;Zheng tu
tt10523098;;;Alex Ditsas;['Alex Ditsas', 'Peter Kontara'];After 200 years, an incompetent demon returns to earth in search of a soul to bring back to the underworld, when he encounters two unimpressed video store clerks who guide him on his mission.;['Comedia', 'Drama'];14.0;Soulless
tt10539608;5.7;57.0;George Clooney;['Lily Brooks-Dalton', 'Mark L. Smith'];Augustine, un científico solitario en el Ártico, intenta evitar que Sully y sus compañeros astronautas regresen a la Tierra, que se encuentra sumida en una misteriosa catástrofe global.;['Aventura', 'Drama', 'Ciencia ficción'];118.0;Cielo de medianoche
tt10537866;;;Barbara Mamabolo;['Barbara Mamabolo'];A tormented young woman searches for answers when the dead come knocking on her door.;['Drama', 'Fantasía'];14.0;The Kall
tt10540242;4.8;48.0;Jaime Eliezer Karas;['Larry Postel', 'Zach Lewis', 'Jim Mahoney'];Tras descubrir una máscara mágica, un niño de 11 años aspirante a luchador se apunta a un torneo para convertirse en la próxima estrella de WWE.;['Acción', 'Comedia', 'Familiar'];101.0;Mi primer gran combate
tt10546004;;;Woon-hak Baek;['Park Myeong-chan'];;['Fantasía'];;Mag Mel Evil
tt10554196;4.3;43.0;Philip J. Cook;['Philip J. Cook'];A burned-out ex-Navy SEAL and an emotionally-damaged firefighter work together as handymen in Tidewater Virginia. Things turn surreal when a simple renovation job becomes a journey to another world to rescue their client from a trans-dimensional witch bent on revenge in this imaginative take on Grace Sherwood-the Witch of Pungo.;['Fantasía', 'Terror', 'Ciencia ficción'];102.0;Pungo: A Witch's Tale
tt10563708;;;Patrick Joel de Leon;['Mark Steven Grove'];Captain KANE MADDOX and his trusted first mate R'OK voyage into the farthest regions of space in an effort to escape the clutches of THAYGORR, an intergalactic villain and his deadly crew of mercenaries. Forced to land on an uncharted planet, Kane and R'ok are drawn to a mysterious cave where they discover a secret that leads them to join RAELEN, a skilled archer, and... Leer todo;['Fantasía', 'Ciencia ficción'];;Aliens and Dragons
tt10563658;;;Michel C. Jacky;['Florence Brobeck', 'Michel C. Jacky'];Vustan, a young man whose parents were killed when he was only a young boy, will avenge the family honor and his country, but he will have to face first, the darkness of his own heart.;['Fantasía'];135.0;Edahlion: Le Royaume Orphelin
tt10588750;7.0;70.0;Kazuaki Imai;['Fujio F. Fujiko', 'Genki Kawamura'];Nobita se hace por casualidad con un huevo de dinosaurio que encuentra entre unas rocas.;['Animación', 'Aventura', 'Comedia'];110.0;Doraemon Movie: El nuevo dinosaurio de Nobita
tt10589784;5.2;52.0;Sepide Berenji;['Sepide Berenji', 'Peiman Naimi'];Raya and her friends cause trouble at school. At the same time Raya wonders about morals and compares herself to her parents. She is torn on the best way to make the world a better place - with magic or confrontation?;['Drama', 'Fantasía'];14.0;Raya
tt10590568;5.9;59.0;Laila Pakalnina;['Lauris Dzelzitis', 'Gatis Gaga', 'Elza Leimane'];A CrossFit trainer becomes the father of a baby girl, Snow White. Snow White's mother dies, and her father marries a young woman obsessed with CrossFit and herself. She works out all the time in order to be the best. And she really is the best - she can do 50 burpees. In the meantime, little Snow White plays and grows up in the CrossFit gym. Time passes, and one day i... Leer todo;['Fantasía'];90.0;In the Mirror
tt10595430;;;Roberto Nascimento;['Dylan James', 'Dylan James'];One night in the life of a lonely teddy bear - is he going to find what he's searching?;['Fantasía'];;Gumi
tt10600398;4.7;47.0;Robert Rodriguez;['Robert Rodriguez', 'Racer Rodriguez'];Invasores alienígenas secuestran a los superhéroes de la Tierra, sus hijos deben formar un equipo y aprender a trabajar juntos para poder salvar a sus padres y al mundo.;['Acción', 'Comedia', 'Drama'];100.0;Superniños
tt10601650;;;Roberto Nascimento;['Louis Mendiola', 'James Nola'];Dreaming of stardom, Jack moves to the big city. He meets a variety of weird characters during his pursuit of becoming an actor. But when his mother calls him to return home, Jack has to decide where his values lie and who he really is.;['Fantasía'];;Neon Cowboy
tt10603284;7.8;78.0;Andrea R. Ciobanu;['Andrea R. Ciobanu'];In a dark and modern fairy tale Lucy becomes a muse for Oliver who uses bizarre methods to create the perfect photograph.;['Fantasía', 'Terror'];10.0;Enchanted
tt10619672;5.6;56.0;Muhammet Ali Tutka;['Ahmet Mete Celik', 'Furkan Govyaprak', 'Taner Kaplan'];Everything was normal until The Dragon comes to the city . 4 guys who saw that attack scared like everyone , but they did not know there was an elder strenght at their place . Somehow they'll find this Elder Strenght and They have to fight with The Mysterious Enemy .;['Acción', 'Fantasía'];;The Elder Guardians
tt10626796;;;Stefan Varvaressos-Abdi;['Stefan Varvaressos-Abdi'];A party of Dungeons & Dragons players encounter needlessly dangerous situations in their fantasy world due to one of their overly reckless members, Boulder.;['Acción', 'Aventura'];10.0;Roll Initiative
tt10646370;;;Kail Grösser;['Kail Grösser'];A girl who's been beaten wants to take revenge by doing voodoo to those who have mistreated her. The mysterious girl can't get Tania, who has participated against her will, off her head.;['Drama', 'Fantasía'];9.0;Cuatro Espinas
tt10674672;;;Abramova Tatiana;['Abramova Tatiana', 'Elena Tryapitsyna'];What would you do if your life turned into a Fairytale? That's what happened to Adele whose younger sister Alicia was abducted by an evil witch. Now she must get in to an adventure to save her.;['Fantasía'];90.0;Rasskazhi mne skazku
tt10675724;5.3;53.0;Just Philippot;['Jérôme Genevray', 'Franck Victor'];Para salvar su granja tradicional de la bancarrota, una madre soltera funda una granja de saltamontes comestibles con los que pronto desarrolla una relación obsesiva.;['Drama', 'Terror'];101.0;La nube
tt10680106;;;Michael Antonio;['Michael Antonio'];A West Side Story brawl takes a dark twist in this over the top fight for honor - or something like that.;['Acción', 'Fantasía'];;Night of The Living Dead Girl
tt10687290;;;Skye Wallin;['Skye Wallin'];A boy with a magical ability to transport to another planet makes a crucial decision on the cusp of adulthood.;['Fantasía'];14.0;Death of Sam Wolf
tt10687740;6.4;64.0;Petr Kubik;['Petr Kubik', 'Lukás Parík', 'Viktor Kristof'];Princess Ellena whom awakes to the same day over and over has to overcome an old spell which threatens to destroy the kingdom and defeat the evil witch.;['Aventura', 'Comedia', 'Familiar'];115.0;Princezna zakletá v case
tt10692936;4.6;46.0;Islam El Azzazi;['Islam El Azzazi'];She rejects grief as a reaction to loss. Instead confronting her misery face on and pushing herself to the brink, clinging to a flood of magic she experienced as a child as it flows across time from person to person and story to story.;['Fantasía', 'Misterio'];90.0;About Her
tt10696018;4.7;47.0;Lisa France;['Brooke Purdy'];En el cumpleaños de Sarah, su mejor amiga Victoria le regala un kit de pruebas genéticas para que pueda aprender más sobre el linaje de su familia. Pero esa noche, Victoria muere trágicamente.;['Aventura', 'Familiar', 'Fantasía'];85.0;Un asesino en la familia
tt10701926;5.0;50.0;Jingming Guo;['Jingming Guo'];In order to complete the lash wish of Duke VI, Yin Chen (Silver), Qi Ling (Asval), Tianshu You Hua (Princess Kira) and the others decide to embark on a journey together to save the Gilgamesh, the former Duke I who has been sealed by the Silver Priest. Upon their arrival, they encounter the strongest set of killers in You Ming (Dark), Thalia (Lady Nox) and Qi La (Zila)... Leer todo;['Animación', 'Acción', 'Aventura'];;Lengxue Kuang Yan
tt10714644;;;Aj James;['Mark-Antony Marini'];'THE FEY' is a fantasy-thriller following Dorian after the loss of a loved one. It explores how our minds can react when someone is taken from us so suddenly and what we would do to get that person back.;['Fantasía', 'Suspense'];18.0;The Fey
tt10733770;5.7;57.0;Christian Dyekjær;['Uffe Rørbæk Madsen', 'Lars T. Therkildsen'];Way up north in Greenland lives 12-year-old Lucia with her mother and her father, who is best known as Father Christmas. Lucia is the first girl ever in Santa class at the international Christmas School. On the day that the present machine is supposed to start this year's present production, Lucia's best friend, Oscar, is accused of stealing King Winter's magical crys... Leer todo;['Aventura', 'Drama', 'Familiar'];92.0;Julemandens datter 2
tt10736476;;;Daniel Frank Wilson;['Ashley Hope'];After meeting a broken woman, a vampire's core on the world is less certain.;['Fantasía'];11.0;Redemption Recourse: Chapter 2
tt10740764;;;Isaac Mead-Long;['Maggy Torres-Rodriguez'];John and Mary live in a near-future, where trees no longer exist outside in nature. Determined to reignite their lust for life, John wants to build a secret garden for his wife - accidentally unleashing a mysterious magic into their home.;['Fantasía'];;Pallavi
tt10758124;6.4;64.0;Ruwan Suresh Heggelman;['Jop Gorris', 'Ruwan Suresh Heggelman', 'Thij de Haan'];"A dimension-shifting mime player is disturbed in his peace by a student fraternity. His response is unexpected: by using the fourth wall, he turns their world on its head; literally. However, his powers are useless to achieve romance.";['Comedia', 'Fantasía'];7.0;Mime
tt10763454;;;Kamila Sadykova;['Mimi Nguyen', 'Kamila Sadykova'];In a BC world where matriarchy rules and boys are treated as savage animals, the up and coming tribe leader questions the way things are and defies it through her own moral values.;['Drama', 'Fantasía'];;Kata
tt10772334;3.3;33.0;Robbie Lopez;['Robbie Lopez'];"Richie Ramone finds himself stuck in a small Town called ""Darkmarsh"" Along side a veteran Sherriff and his Deputy with a itchy trigger finger. Town is over ran by Flesh Eating Inbred Trolls addicted to Opiates,Hillbillies and Bikers with a huge painpill epidemic on the break...this will get messy.";['Acción', 'Aventura', 'Comedia'];70.0;Headcheese: The Movie
tt10776704;;;Howell Kickliter;['Howell Kickliter', 'Mark Krenik'];;['Fantasía'];;The Devil's Highway.
tt10776270;6.1;61.0;Timo Tjahjanto;['Timo Tjahjanto'];Dos años después de escapar de un terror demoníaco, una joven sigue viviendo perseguida por visiones sobrenaturales. Una figura en la oscuridad acecha su vida y las vidas de sus amigos.;['Fantasía', 'Terror', 'Misterio'];110.0;Sebelum Iblis Menjemput: Ayat Dua
tt10798660;5.3;53.0;Steve Bencich;['Steve Bencich'];Después de la pérdida de su madre, Mia de 8 años y su familia se mudan al rancho de su abuela en Montana. En el bosque, Mia descubre un unicornio, que trae suerte a cualquiera que crea en él.;['Aventura', 'Familiar', 'Fantasía'];93.0;Wish Upon a Unicorn
tt10799616;6.1;61.0;Ivan Dimitrov;['Radoslav I. Todorov'];A clumsy vampire killer tries to stop ancient Evil from escaping Purgatory.;['Comedia', 'Drama'];3.0;Garlic or Pardon me but Vampires do not exi.. arghhh!
tt10804748;;;Brandon Singh;['Brandon Singh'];An entity undergoes a trance whilst admiring nature.;['Drama', 'Fantasía'];11.0;The Encasement of Reverie
tt10809210;;;Lee Charlish;['Lee Charlish'];Ash is tormented by demons and believes he must rid himself of the 'blood money', acquired through treachery and violence, to obtain redemption from the angered spirit world. Donnie, his violent and thuggish accomplice, is desperate to lay hands on the illicit cash and will stop at nothing to obtain it, even if he has to sell his own soul.;['Fantasía', 'Terror'];;Hokum
tt10817646;;;Bojan Petrovski;['Bojan Petrovski'];A short story about a boy named Atanas, who gets super powers after a magic potion.;['Fantasía'];;Kodi
tt10833984;;;Nicholas Andrews;['Rosie Keogh'];Driven by curiosity and pursuit for justice, Hayley, a young journalist, accidentally stumbles into a new world. Surrounded by a species of magical forest nymphs, she soon discovers that here, humans are the enemy. A captive and across enemy lines, Hayley becomes a powerful tool in the battles to come. Will she escape her captors and find her way home, or will she acc... Leer todo;['Fantasía', 'Suspense'];;Hollow
tt10845704;7.7;77.0;Topel Lee;['Enrico A. Roque', 'Vhong Navarro', 'Ferdie Aguas'];Mang Kepweng embarks on an adventure to revive the powers of his magical red bandana to defeat the enemy.;['Comedia', 'Fantasía', 'Terror'];101.0;Mang Kepweng: Ang lihim ng bandanang itim
tt10850080;;;Matteo Incollu;['Matteo Incollu', 'Sergio Pintore', 'Daryl Putzu'];Set in the region of Sardinia in Italy in 1942. When a village fool retrieves a radio from a crashed German warplane, a mysterious, eerie voice emerges from the radio and starts to haunt him.;['Drama', 'Fantasía'];25.0;Male Fadàu
tt10852750;6.6;66.0;Simon Pesta;['Simon Pesta', 'J.R.R. Tolkien'];After an invasion of the fierce hordes of the Balchoth, Gondor is on a brink of destruction. The ruling Steward, Cirion, places his hope to the North, to the half-forgotten nation of the Horse-lords.;['Fantasía'];19.0;Horn of Gondor
tt10857048;6.5;65.0;Kentarô Hagiwara;['Satomi Ôshima'];When a musician dies, his spirit can only be seen and heard by an awkward university student. They can switch places for 30 minutes using a Walkman. The student learns to socialize with the musician's old band and girl.;['Drama', 'Fantasía', 'Música'];114.0;Sayonara made no 30-bun
tt10863950;7.3;73.0;Satoshi Morota;['Nobuhiro Mouri'];In an alternative timeline of 2018, a group of high school students is pursuing their dreams. Sougo Tokiwa wants to become a king, and Keito Myokoin wants to become the judo champion while trying to impress his crush, Alpina Tsukuyomi.;['Acción', 'Comedia', 'Fantasía'];64.0;Kamen Raidâ Jiô Next Time: Geitsu, majesutî
tt10868812;;;Walker Cody;['Walker Cody'];When two young men venture into the heart of the blue ridge mountains, they are met with a violent revelation that alters their concurrent pasts, presents and futures, while revealing the dark truths of their long standing friendship.;['Aventura', 'Drama'];;The Few Between
tt10874290;;;Luis Perez Villegas;['Luis Perez Villegas', 'Joe Wakefield'];"""The Final Wish"" A comedy/action short film about Madison, a 10-year-old girl who wants to become a super heroine; when a meteor falls on her pool, her dream will come true but with this, she will realize it's not easy being a super.";['Fantasía'];;The Final Wish
tt10887344;4.3;43.0;John Lechago;['Brockton McKinney', 'Neal Marshall Stevens'];In 1945 a psychic war journalist gains a telekinetic link to a murderous puppet and uses its help to sabotage a top secret Nazi experiment that involves using a Death Ray to transform people into zombies.;['Fantasía', 'Terror', 'Ciencia ficción'];70.0;Blade the Iron Cross
tt10889110;;;Andrey Shkil;['Alexander N'];A story of a warrior girl YoiaY, who met a monster that can be defeated only by defeating a monster in herself.;['Animación', 'Fantasía'];;Opposing
tt10893272;5.0;50.0;David Torres;['David Torres'];Eric is a journalist who stops publishing after a threat. Nicolasa convinces him to investigate a group of people stripped of their lands and resources. Eric then embarks on a search for justice that leads him to a mythological entity.;['Crimen', 'Drama', 'Fantasía'];64.0;El Hombre Búfalo
tt10893402;;;Joshua Nicolás Prits;['Joshua Nicolás Prits'];In this thriller, a power-hungry cult leader kidnaps a mental hospital patient claiming to be a god.;['Fantasía', 'Suspense'];;Heretic
tt10908210;;;Gabriel Cash;['Gabriel Cash', 'Nico Toffoli'];The world is under a pandemic attack. A virus is quickly spreading all over the world damaging the central neurons of the human brain. In response, Nations and Corporations have created the Mnemonix;['Acción', 'Drama'];20.0;Mnemonix: The Hive
tt10929922;5.8;58.0;Joseph Catté;['Joseph Catté'];Max and Julie are very much in love. Julie is rather jealous but Max knows nobody's perfect. Certainly not himself.;['Drama', 'Fantasía'];11.0;Ad Lib
tt10931454;;;Alice Nicolini;['Alice Nicolini'];John Doe returns to the RALCC agency, after a long hiatus, to earn some quick money, but soon learns a short story does not a quick story make. With the Author's constant misspellings and errors, John is thrown through a loop trying to bring peace to the story.;['Fantasía'];10.0;Spell Check
tt10933000;5.2;52.0;Andrey Zagidullin;['Yuliya Idlis'];Contemporary Moscow. After a car accident, champion athlete Sergey Borozdin suddenly has a psychic ability to see past events. When he becomes a suspect in a series of murders, he is forced to use this ability to find the real killer.;['Crimen', 'Drama', 'Fantasía'];90.0;Beg
tt10943214;4.3;43.0;Yana Gladkikh;['Evgeniya Khripkova'];Polina, an average-looking girl with an average life, wakes up one morning to find that she has become a beautiful woman, a hot babe. Is this real, or just her imagination?;['Comedia', 'Fantasía'];100.0;Krasotka v udare
tt10954392;8.4;84.0;Samuel Bäckman;['Samuel Bäckman', 'Allixandra Jonasson'];After a mysterious sea-creature is found on the shore of the island Idora, a poor couple finds out their old book suddenly becomes a lot more valuable. They set out on a journey to the king in order to get their reward.;['Drama', 'Fantasía'];15.0;Drömmen om ett annat liv
tt10951856;;;Jason Wingate;['Jason Wingate'];After hearing he may have Asperger Syndrome, Dr. Simon runs away from home and finds himself in the presents of a real-life alien - but this visitor to earth does not come in peace.;['Aventura', 'Fantasía'];;Young Mad Scientist
tt10969190;;;Raymond Lloyd;['Raymond Lloyd'];"Hanna Lovelady grew up on a tulip farm - or in her words ""a place where Roy G. Biv threw up."" Needless to say, she has no desire to go back to the family business. You see, there was this party, and social media was there, which means her insect of a brother saw it and tried to blackmail her. Long story short, Dad's mad as a hornet and unless she aces her college vide... Leer todo";['Fantasía'];;Stick Monster Movie
tt10985568;;;Christopher Giron;['Christopher Giron', 'Theresa Philomena'];Queen Trinity now faces a whole new thread. An old enemy has returned and she must face him while she also deals with the disappearance of her girlfriend Midnight. A whole new level of suspense will rise in Coven's chapter two.;['Fantasía'];;Downfall
tt10985532;;;Christopher Giron;['Christopher Giron'];Doctor Elise Robison is being interrogated after she was part of an autopsy dealing with a mysterious creature. All the doctors in the room were found murdered, the creature mysteriously vanished, and Robison was the only survivor.;['Fantasía'];;Unknown
tt10990970;3.1;31.0;Aaron Mirtes;['Aaron Mirtes'];After a member of their coven dies in a tragic accident, two witches use an ancient Ouija board to cast a spell that resurrects their friend from the grave, only to find that she is extremely powerful and not herself.;['Fantasía', 'Terror'];81.0;Ouija Craft
tt11027510;5.5;55.0;Yûichirô Hirakawa;['Posuka Demizu', 'Noriko Gotô', 'Kaiu Shirai'];Un grupo de niños de un orfanato aparentemente perfecto, descubren su oscuro secreto y ponen en marcha un peligroso y desesperado plan de escape.;['Acción', 'Aventura', 'Drama'];119.0;Yakusoku no Neverland
