ID;Puntuación;Porcentaje;Dirección;Guión;Argumento;Género;Duración;Título
tt10408182;;;Julio Geiger;['Julio Geiger'];Things start to get upside-down for a young couple when a foreign acquaintance arrives to stay with them. Little by little, the foreigner deceives and manipulates his hosts in order to reach his ultimate, dark purpose.;['Suspense'];;Huésped
tt10430116;;;Rodrigo Reinhardt;['Fernanda Denuzzo', 'Rodrigo Reinhardt'];;['Acción', 'Crimen'];;O Curto Adeus
tt10426674;;;Pablo Castrillo;['Pablo Castrillo'];A man with a dark secret gets a dose of reality.;['Suspense'];11.0;Mal día
tt0315642;7.1;71.0;Bejoy Nambiar;['Vidhu Vinod Chopra', 'Abhijat Joshi', 'Bejoy Nambiar'];A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.;['Acción', 'Crimen', 'Drama'];103.0;Wazir
tt0775440;4.4;44.0;Tod Williams;['Stephen King', 'Adam Alleca'];Cuando una misteriosa señal de teléfono celular provoca un caos apocalíptico, un artista está decidido a reunirse con su pequeño hijo en Nueva Inglaterra.;['Acción', 'Aventura', 'Terror'];98.0;Cell
tt0825283;3.6;36.0;Jay Martin;['James Patterson', 'Angelique Hanus', 'Jesse Spears'];Una bandada de niños alados monta un plan de rescate cuando los niños-lobos secuestran a su miembro más joven y la devuelven a la institución militarizada que los creó a todos.;['Acción', 'Aventura', 'Comedia'];88.0;El viaje de Max
tt0848554;3.7;37.0;David Blair;['David Blair', 'Adam Pitman', 'Adam Stilwell'];One year after seven local students are inexplicably murdered at a lake house party near the Canadian border, recent high school grads Travis and his buddy Nate plan a celebratory road trip to Canada. While cutting through the woods at night, the two friends are savagely attacked by mysterious creatures and Nate is dragged off leaving Travis- to run for help. After Tr... Leer todo;['Terror', 'Misterio', 'Ciencia ficción'];98.0;Travis
tt0918520;7.1;71.0;Ash Mahmood;['Naeem Mahmood'];An uncompromising portrait of the struggles of a resplendent teenager with an anarchic spirit, fighting to maintain her existence in the bleak urban landscape of London. Angel is a cool but troubled nymphet, disillusioned by the tedium and meaninglessness of her uninviting working class future, her eyes filled with ferocious pique. Neglected by her abusive uncle and a... Leer todo;['Drama', 'Suspense'];;Gangster Kittens
tt10002588;;;Mike Jacobs Jr.;['Mike Jacobs Jr.'];;['Suspense'];8.0;The Story
tt10009472;;;EJ Levy;['Dylan MacGregor'];;['Suspense'];15.0;Below the Storm
tt10015728;;;Izik Alequin;['Izik Alequin'];A man and woman get entangled in the machinations of a mysterious tech company.;['Suspense'];;The White Cat
tt10029286;;;Rec Revan;['Mehdi Aliyev', 'Namiq Aslanov'];;['Drama', 'Fantasía'];4.0;Unfriended
tt10117348;;;Brent Pankhurst;['Brent Pankhurst'];;['Suspense'];;The Connection
tt10122078;;;Rusty Rhodes;['Rusty Rhodes'];Sydney is an enemy of the state with her secrets, but torture hasn't broken her. Lieutenant Speer has Irina under suspicion as a dissident sympathizer, but she has a plan. Irina will use her childhood friendship and Sydney's Christian beliefs to extract the needed information and clear her own name. But when the Christian doesn't act Christian, time runs out and someo... Leer todo;['Suspense'];21.0;Four Hundred Ninety-one
tt10125598;;;Forrest Lorenzen;['Cade White'];It's the night before final exams and Sam is pulling an all-nighter in a lonely academic building. Too little sleep and too much X-Files can be a disturbing combination.;['Ciencia ficción', 'Suspense'];5.0;Dead Day
tt10126534;;;Daniel Norris Webb;['Daniel Norris Webb'];;['Suspense'];3.0;Twins
tt10137364;;;Hugo Will-Boissonat;['Ludovic Chapuis'];Carl and Robin, two broken arms in the middle end up with a dead body in the trunk.;['Suspense'];12.0;Travail Au Black
tt10140934;;;Marko Magdic;['Marko Magdic'];;['Drama', 'Suspense'];;Pijuni
tt10204230;;;Jaro Jääskeläinen;['Jaro Jääskeläinen'];The sins of the past return to haunt the man's life as his girlfriend is suddenly taken away in the middle of a beautiful summer day. As the life of the woman he loves is at stake, the man has no other choice but to return - for one last time - to his former employer's service. (a.k.a. The Last Mission: REDAX);['Acción', 'Suspense'];28.0;The Last Mission
tt10218120;;;Jono Seneff;['Jacob Beitter', 'Margaux Brooke', 'Nick Cosmo'];;['Suspense'];;Saboteur
tt10240544;;;Arianna Wright;['Haley Anderson', 'Arianna Wright'];A girl wakes up to find herself gagged and tied to a chair, and remembers a conversation that she once had with her father.;['Suspense'];3.0;My Little Warrior
tt10240904;;;Niranjan Pandey;['Binita Baral', 'Saurabh Dhakal', 'Niranjan Pandey'];;['Suspense'];121.0;Superhit
tt10245148;;;Isaac Swart;['Óscar Sánchez', 'Alejandro Parpal', 'Isaac Swart'];;['Suspense'];6.0;Walking Alone
tt10268156;;;Lyubomir Pechev;['Lyubomir Pechev'];;['Drama', 'Suspense'];25.0;Credit
tt10283900;;;Gabriel Vinícius;['Gabriel Vinícius'];A bathroom, a cell phone and a life in danger. With the advance of technology, communication has become faster and at the same time dangerous.;['Suspense'];3.0;Conectados
tt10301868;;;Aaron Avont Johnson;['Aaron Avont Johnson'];;['Suspense'];;Blackout
tt10383522;;;Alexandre Stamboli;['Alexandre Stramboli'];;['Suspense'];2.0;Je Suis Une Dernière Rencontre
tt10393494;;;Tsogiin Khuselbaatar;['Tsogiin Khuselbaatar'];Khuder must navigate the worlds of organized crime and the supernatural after escaping from a mental institution.;['Crimen', 'Terror', 'Suspense'];86.0;Yaduugiin Zovlon II
tt10395934;;;Jesse Scholz;['Jesse Scholz'];After the murder of his partner, a madly determined detective goes on a hunt to find the man who pulled the trigger.;['Suspense'];5.0;The Third Floor
tt10402320;;;Connor Pannell;['Connor Pannell'];Medicated by her psychiatrist father since an early age, Gwen stops taking her prescriptions in secret. Reality begins to blur after she meets a mysterious stranger who claims she's much more unique than she's been led to believe.;['Suspense'];22.0;The American Myth
tt10457478;;;Taavi Kohjus;['Taavi Kohjus'];;['Suspense'];6.0;Erakles
tt10457484;;;Yue Yang;['Vivi Miao'];;['Misterio', 'Suspense'];67.0;Bijini jing hun ye
tt10469744;;;Jonathan González;['Jonathan González'];;['Comedia', 'Suspense'];4.0;Cervantes Dogs
tt10483424;;;Maxim Noginov;['Prokhor Chekhovskoy', 'Yana Naumenko'];;['Suspense'];26.0;The Cycle
tt10535040;;;Yuan Shing Kong;['Yuan Shing Kong'];Grace received a mysterious box from a college friend whom she knew years ago and discovered that the box gave out a ticking sound. Together with her brother, Jason, they try to figure out the box.;['Fantasía', 'Misterio'];7.0;Tick Tick Tick
tt10571092;;;Klaas Diersmann;['Klaas Diersmann', 'Lucy Titterington'];Things reach boiling point in the heart of the East End.;['Suspense'];2.0;(T)Hugs
tt10583610;;;;;;;;
tt0112502;4.7;47.0;Mc Jones;;A story of a man who, after having been through a terrible accident that killed his wife and kids, is forced to spend an entire week at his vacation home in a remote area of the Rocky Mountains, and soon discovers the unfriendly truth behind the Bigfoot legend.;['Terror', 'Suspense'];;Bigfoot
tt0491175;5.8;58.0;George Clooney;['Joel Coen', 'Ethan Coen', 'George Clooney'];Mientras una comunidad suburbana de los años 50 se autodestruye, un allanamiento de morada tiene siniestras consecuencias para una familia aparentemente normal.;['Comedia', 'Crimen', 'Drama'];105.0;Suburbicon
tt0874268;7.5;75.0;Bruno Coppola;['John Goodman'];"A highly decorated officer is betrayed by his own government after years of dedicated service to his country. A hero in the ""war on terror"" becomes imprisoned by the very policies put in place to combat the terrorists.";['Drama', 'Suspense'];;The Dot Man
tt10005012;;;Chase Campbell;['Chase Campbell'];Kelsey keeps running into her new friend Habeeb.;['Suspense'];6.0;Shutter
tt10010820;;;John D'Amico;"[""Mateo d'Amato"", 'Al Patrick Jo', 'William Perry']";;['Acción', 'Suspense'];;Green Brothers
tt10062204;8.0;80.0;Igor Dropuljic;['Igor Dropuljic'];Stanko does not hesitate to take matters into his own hands and proceeds to seek justice. He will take radical action in order to fight for his existence and for the existence of those who don't dare fight.;['Crimen', 'Suspense'];18.0;Behemot
tt10064464;;;Grace Marrero;['Grace Marrero'];Gwen arrives at the Bellerose Resort in hopes of a relaxing getaway, but odd encounters with the manager leave her more unsettled than settled in.;['Suspense'];;The Bellerose Resort
tt10077486;;;Charlie Shupp;['Charlie Shupp'];Neurotic young man steals the wrong briefcase.;['Suspense'];9.0;Harry & The Briefcase
tt10094262;;;Ilaria Ferrandino;['Ilaria Ferrandino'];While on holiday in a beautiful resort, Damiano has a feeling of being constantly observed by the people who work there. He gradually realizes they might be plotting something evil.;['Suspense'];24.0;Il resort
tt10094354;;;Matt Spade;['Martha Marie Wasser'];;['Suspense'];;The Call
tt10101516;;;Karan Chawla;['Karan Chawla'];It is a story of a family who is worried about their daughter named Siya who is missing after the party she had visited her friend's place. Her mother called her as she said she will return in two days but her mother does not get any response and so she gets more worried. Mother convinces her husband to call the police and to look into the matter. When her brother Jim... Leer todo;['Crimen', 'Misterio'];;Ploy
tt10103644;;;Vincenzo Lamagna;['Vincenzo Lamagna'];At night, a girl who's lost while going to a party, is raped by a junkie. The man robs her watch, too. In the following days, he will have hallucinations, a mixture of fiction and reality which will make him lose his mind.;['Suspense'];10.0;Reality or dream
tt10106144;;;Liam;['Mike', 'Greg', 'Jake'];;['Acción', 'Comedia', 'Familiar'];99.0;The War of Godzilla 2
tt10106718;;;Aiman Samat;['Aiman Samat'];"A young lady seems to ""see"" more without her glasses.";['Terror', 'Suspense'];2.0;The Blur
tt10126496;;;David Metzger;['David Metzger'];He came home from war to face his greatest battle.;['Suspense'];57.0;Northland
tt10148056;;;Matthieu Besnard;['Riley Campbell'];A young man takes on a journey to bury the Ashes of his father. Throughout his journey he rediscovers the importance of his relationship with his father, and continues on after nearly giving up hope.;['Suspense'];6.0;His Ashes
tt10162544;;;Trevor Telenko;['Trevor Telenko', 'Nick Trusch', 'Mavrick Vo'];Jason Todd, the second Robin, was murdered by the clown prince of crime, The Joker. Five years later, he rose back from the dead to seek vengeance and begin his new identity as the Red Hood.;['Acción', 'Crimen'];15.0;Red Hood Uprising
tt10163180;;;Ben Salavati;['Lindsay Bennett-Thompson', 'Tom Briggs'];'Best of Three' is a drama - set within a bunker, in a mysterious post-apocalyptic world - which follows a man's anxiety as he waits for his wife, who is tasked to re-fill their dwindling energy supplies.;['Suspense'];9.0;Best of Three
tt10178234;;;Shailendra Tikariya;['Shailendra Tikariya'];"The story of Ganpati Bappa of Rajur himself coming to the aid of a middle-class family in distress... A documentary showing the greatness of Ganapati of Rajur also known as ""Rajur cha Ganapati"", located in Maharashtra, India. It's trusted that lord Ganapati is always there to help needy people.";['Suspense'];111.0;Rajsadan
tt10182094;;;Bernadette Facundo;['Kaitlyn Truong'];;['Suspense'];;You're Going to be Taken
tt10187802;;;Tim Russ;['Said Kakese Dibinga Chota'];"Storm's conflicted; she's reached that fork in the road, and a visit from her enemy Frenzy may help Storm decide on which path to take; being who people want her to be, or being who she wants to be.";['Suspense'];7.0;BorderClash 4: Cognitive Dissonance
tt10196008;;;Wilda Wahnwitz;['Nick Brardt', 'Ragnar Felgner', 'Anne Vehres'];;['Drama', 'Suspense'];;Einmal zuviel
tt10216976;;;Arturo Mombiedro;['Arturo Mombiedro', 'Eduardo Palomares'];Serafin had been elected as the Mayor, once again, in this unknown little town. Lorenzo, instead, did not won. That's easy to understand. Their neighbors do not forgive that Lorenzo's father left the city, sacking it, when he had the chance to be the Mayor. Prudencio, will find Lorenzo at the Bar to change completely his life.;['Comedia', 'Suspense'];19.0;El Contrato (The Contract)
tt10217754;;;Giulio Maria Cavallini;['Giulio Maria Cavallini'];During a party in a rich Torino's neighborhood a girl dies. The protagonist didn't take part of the violence, but he did nothing to stop his friends. He will finally get home, but with the distressing consciousness of being guilty.;['Suspense'];;Conseguenze
tt10218122;;;Haaris Qureshi;['Haaris Qureshi'];Having had to take the life of a man, Katherine now has to deal with the consequences.;['Suspense'];19.0;Blood of Thine
tt10230628;;;Raquel Choy;['Raquel Choy'];Do you dare to immerse yourself in the mind of a psychopath? What if you like what you see...?;['Crimen', 'Drama'];10.0;X
tt10235536;;;Babor Lelefan;['Babor Lelefan', 'Vincent Tondeur'];Phillipp Morraton, an adventurer who seeks answers about his terrible childhood tragedy, get lost in Waltimut forest. The strange vampires that live in a castle there will play with his nerves.;['Aventura', 'Comedia'];6.0;L'Antichambre
tt1024855;5.1;51.0;Mark McQueen;['Craig Fairbrass', 'Alexander Soskin', 'Chris Regan'];After a London heist, Jack's dad's murdered and the money's gone. Jack wants revenge.;['Acción', 'Suspense'];95.0;Gunned Down
tt10250826;6.5;65.0;Shreyas Kabadi;['Sathvika Appaiah', 'Ranusha Kashvi', 'Thilak Shekar'];Inspired by the Kannada film legend Rajkumar, two friends, Guru and Ayush, set off to pursue their celluloid dream together. Through Sathvika, Ayush's love interest, Guru meets Jessie, a visually impaired who is mesmerized by him and decides to cast her as the lead actress in his movie titled Sarvasa. Their journey under the arch lights begins but all is not hail and ... Leer todo;['Suspense'];103.0;Sarvasva
tt10285002;;;Nick Chanakoulas;['Nick Chanakoulas'];;['Suspense'];;Santapocalypse
tt10293878;;;Haifan Chen;['Qiyao Wang'];A UFO lands in a mountain area close to a skiing resort. The resort is almost abandoned due to the arrival of the summer. A caretaker of the resort has guests at his place but very soon the summer paradise becomes a hunting ground for the alien monster that arrived with the UFO but egoistic thinking also threatens the group who now must keep together in order to leave... Leer todo;['Ciencia ficción', 'Suspense'];83.0;Yi shou lai xi
tt10294138;;;Rodrigo Quintero Arauz;;;['Suspense'];;Entropía
tt10300446;;;Dustin Orgas;['Dustin Orgas'];A 33-year old man, successful in his career, has never been close to a woman. In sheer desperation he kidnaps a 15-year old girl to reach his goal.;['Suspense'];26.0;Majorennität
tt10306270;;;James Huynh;['James Huynh'];A hitman meets with his client to discuss the murder of his target.;['Suspense'];2.0;Jade
tt10309642;;;Jenny Choi;['Jenny Choi'];;['Suspense'];18.0;Morgellons
tt10322702;;;Julian Schmucker;['Thomas Maier'];"""Gott würfelt nicht nur einmal"" is about Kai Roth, a seemingly normal young man from germany with the ability to reverse time. Unfortunately this ability comes at a cost. He doesn't know why he reversed time when he actually does it, because there can only be one time line at all times. So his past future doesn't exist anymore and he has to choose differently. Dominik... Leer todo";['Suspense'];;Gott würfelt nicht nur einmal
tt10324304;;;Kyle Murphy;['Roy Carruthers'];;['Suspense'];;The 48 Laws
tt10328928;;;Andrew Manning;['Andrew Manning'];Father Laurence, a cleric of the healing church, travels to a remote castle in order to provide aid to an ill woman. But the effects of blood ministration on one's psyche have yet to be fully explored.;['Terror', 'Suspense'];6.0;Old Blood
tt10328966;;;Andrew Manning;['Andrew Manning'];For the richest members of the inner-city, everything is a commodity to be bought and sold - unless of course, those products bite back.;['Crimen', 'Drama'];4.0;Highland Shuffle
tt1034385;6.0;60.0;Xavier Gens;['Jesús Olmo', 'Eron Sheean', 'Albert Sánchez Piñol'];En 1914, un hombre joven llega a una isla remota cerca del Círculo Antártico para tomar el puesto de observador del clima y se encuentra atrapado en una torre de vigilancia asediada por criaturas mortales que viven escondidas en la isla.;['Acción', 'Fantasía', 'Terror'];108.0;Cold Skin
tt10353504;;;Yogesh Joshi;['Yogesh Joshi'];;['Suspense'];;The End
tt10353010;;;Rockeshh Reddy;['Rockeshh Reddy'];;['Drama', 'Romance', 'Suspense'];90.0;Rangeela
tt10374550;;;Michael Klapp;['Michael Klapp'];;['Suspense'];;Gone for a Moment
tt10392590;;;Samet Çakirtas;['Yilmaz Aydin'];;['Suspense'];80.0;Saklambaç: Ölüm Oyunu
tt10392644;2.3;23.0;Tuncer Gürbüz;['Halim Çetin', 'Özlem Çetin'];The employee of a morgue begins to suffer terrible apparitions from the grave, suffocating him with great suffering due to a guilt that he has to pay for.;['Terror', 'Suspense'];67.0;Morg
tt10392636;3.6;36.0;Fatih Gürler;['Murat Toktamisoglu'];Mother Meltem and her little daughter Beril live a happy life outside the city, living in a two-story house with a garden. The only thing that makes them nervous is the veteran watchman of the house, who appears as soon as possible. A mysterious guard creates uneasiness in Meltem.;['Terror', 'Suspense'];71.0;Iki
tt10415486;;;Jonathan Jenkins;['Jonathan Jenkins'];Lines are crossed when a mother and two young men take their relationships too far.;['Suspense'];;Domestic Disturbance
tt10431316;;;Nithish Karingula;;;['Suspense'];;Varam
tt10457302;;;Cianan Allen Meyer;['Cianan Allen Meyer', 'Max Pawlick'];Conspiracy theories surrounding a potential asteroid collision with Earth cause two impressionable friends to resort to increasingly desperate means of survival in what may be, but likely isn't, humanity's final hours.;['Comedia', 'Ciencia ficción', 'Suspense'];65.0;The World's Always Ending
tt10457052;;;Cory Naquin;['Kris Roberts', 'Ged Purvis', 'Scott Thomas Peel'];During his first night shift as a scrap yard security guard, a young man finds himself being terrorized by a gang of masked assailants.;['Suspense'];;The Guard
tt10462848;6.2;62.0;Yang Chang;['Pingping Wang', 'Weiping Zhang'];Five young people join a trail orienteering organized by the company. Soon after the activity started, they find themselves trapped in the forest. They wander around and come across an antique well, which is the start of their horrible experience.;['Terror', 'Suspense'];89.0;Gui jing
tt10466600;;;Victor Outón;['Victor Outón'];;['Suspense'];4.0;Into the void
tt10473028;6.6;66.0;Htoo Paing Zaw Oo;['Htoo Paing Zaw Oo'];The film is about the accident between the teenagers. Nyein Thaw,Chan Min and Aung teased Tracy about her crush on Nyein Thaw on April's Fool. She hated them since and try to revenge. Myat Noe who is studying abroad and Russell are sweet couple. Yathaw is Myat Noe's friend who helps them for her wedding. She has a younger brother,Nat Shine Ko who is the son of her fat... Leer todo;['Suspense'];120.0;Nya
tt10477498;;;Erblin Nushi;['Fjolla Nushi'];;['Suspense'];14.0;The Last Minute
tt10478572;;;Daniel Oriahi;['Jennifer Nkemdilim Eneanya'];A visually impaired young lady who decides to flee from home is deceived and overpowered by her scheming boyfriend and winds up enslaved in a baby making factory.;['Suspense'];;For My Girls
tt0360556;5.0;50.0;Ramin Bahrani;['Ray Bradbury', 'Ramin Bahrani', 'Amir Naderi'];En un aterrador futuro higienizado, el joven Guy Montag, cuyo trabajo como bombero es quemar libros, cuestiona sus acciones después de conocer a una joven, y se empieza a rebelar contra la sociedad.;['Drama', 'Ciencia ficción', 'Suspense'];100.0;Fahrenheit 451
tt0862930;6.6;66.0;Dain Said;['Al Jafree Md Yusop', 'Huzir Sulaiman'];In a case that had the nation riveted and human rights organizations the world over up in arms due to the death sentence handed out to the accused, comes a tale about the lure of riches, power, eternal youth, beauty and the blood one must spill to achieve this.;['Crimen', 'Terror', 'Suspense'];108.0;Dukun
tt0972544;6.3;63.0;Alex Pettyfer;"[""Tawni O'Dell"", 'Adrian Lyne']";En 1993, el padre de Harley es asesinado a tiros y su madre va a prisión. Tiene que ganar dinero y cuidar a sus 3 hermanas menores. A lo largo de 2 años, los secretos familiares se revelan lentamente. ¿Será suficiente un buen terapeuta?;['Crimen', 'Drama', 'Suspense'];101.0;Back Roads
tt10002400;;;Bryan G. Uricoechea;['Bryan G. Uricoechea'];Laurence Denny wakes up to find himself captive of man who thought Laurence was his brother.;['Drama', 'Suspense'];12.0;Form 1
tt10004396;4.9;49.0;Arash Zaree;['Mehrdad Jafarian', 'Arash Zaree'];A simple kind woman leads a hard, unsatisfactory life with her husband. She unintentionally caused her husband's death. But she begins a new life with his dead body.;['Drama', 'Suspense'];102.0;When I Became a Butterfly
tt10006452;;;Gabriela Buchanan;['Craig Thorpe', 'Ben Wood'];A man struggles to separate his fantasies from everyday life.;['Comedia', 'Misterio'];;The Mind's Eye
tt10005652;;;Chavi Khare;;;['Suspense'];;Parallel Tracks
tt10006114;;;;;;;;
tt10009220;;;John Kenistan;['Rishanthan Rajendran', 'Rino Shanth', 'Dilhan Timothy'];It is a short film is shown as a slave is suffering under the Demon's custody, but the reality is the Demon represents the society and the slave represents every person who is going through social bullying. They might look normal outside, but their inner will suffers a lot. A small mistake made by them even though they can get back from those mistakes, the continues b... Leer todo;['Suspense'];13.0;The Demon's Slave
tt10014488;;;William Briggs;['William Briggs'];A mysterious donor invites his beneficiaries to a weekend retreat, but is anyone whom they seem to be?;['Suspense'];;Silk
tt10026970;;;Richie Owens;['Richie Owens'];A young boy entering adolescence carries the responsibility of saving his dysfunctional family.;['Drama', 'Suspense'];23.0;Eddy
tt10028626;;;Martin Hilligoss;['Martin Hilligoss'];When a couple on the brisk of a break up find themselves in the midst of a harrowing event they must escape in order to survive.;['Acción', 'Drama'];6.0;Runner
tt10031930;;;Abhishek Bist;['Abhishek Bist'];"What if... The Concept of Free Will, doesn't exist? What if... The Choices, are preordained? What if... The Destination, is the origin? What if... Everything, is nothing? What if... There is a Glitch? ""Déjà vu is the feeling that the situation currently being experienced has already been experienced in the past."" What if... Déjà vu is the Glitch? And our Brain is just... Leer todo";['Terror', 'Misterio'];12.0;Deja Vu
tt10034236;7.4;74.0;Ravi C. Kumar;['Ravi C. Kumar'];Super Sketch is Investigative suspense thriller. It is a story about Cop and Culprits.;['Suspense'];119.0;Super Sketch
tt10038056;;;Carina Silva;['Jorge Cardoso', 'Carina Silva'];;['Suspense'];10.0;Shadow of Hell
tt10039976;;;Mykola Yeriomin;['Mykola Yeriomin'];A bored man tries to change the channel.;['Comedia', 'Terror'];7.0;De oom op zoek naar mysterie (The Uncle in Search of Mystery)
tt10045084;;;Juan Manuel Martinez;['Juan Manuel Martinez', 'Gloria Miquel'];Luis, the best friend of Ramon is hit by a car while he was biking. When Ramon finds out, he gets shocked and, with a without a rational reason, he start to seek the driver. During this seek, he will descend to hell that test his feelings and his violent impulses.;['Suspense'];;Sin vuelta atrás
tt10043990;5.9;59.0;Claudio Araya Silva;['Claudio Araya Silva'];Carlos Borjas plots to gain control of The Federation of Drivers of Bolivia, this meaning he is willing to go against Roberto, his close friend and the leader of the Federation. Meanwhile, the country is in conflict, which is causing rapid transitions that are making contraband a depleting option. Nevertheless, Margot- Roberto's wife- pressures him to block the street... Leer todo;['Suspense'];93.0;Lo peor de los deseos
tt10054902;;;Josiah Hunt;['Josiah Hunt', 'Jacob Moncayo'];Taking place in the 80's, a group of friends decide to hang out and do some experimental drugs. Things get sinister when what first seems like just a bad trip turns out to be real.;['Terror', 'Ciencia ficción'];2.0;Safe Space
tt10064126;;;Joshua Mangrum;['Joshua Mangrum'];;['Suspense'];;Any Questions
tt10071592;6.3;63.0;Jimmy Ren;['Jimmy Ren', 'Jack Vang'];A short horror film about a young woman who's haunted by a mysterious creature tapping at her window.;['Drama', 'Terror'];8.0;A Tap At The Window
tt10066396;;;Chaithanya Acharya;['Jeeva', 'Krishnudu', 'Sapthagiri'];A couple who get married against the wish of their family starts living in a farmhouse where they face weird ghost experiences. What consequences does this lead to and how will they survive is the rest of the story of Dr Prasad C/o Sitara.;['Comedia', 'Terror', 'Suspense'];97.0;Dr Prasad c/o sitara
tt10069456;;;Jermaine Davis;['Zachary Atkinson'];Blame starts to fall upon a young graphic designer for trouble that she does not remember doing.;['Suspense'];15.0;Multiply
tt10071580;;;Gurjeet Sohi;;;['Suspense'];21.0;One Night: Ek Raat
tt10080758;;;Alex Copeland;['Alex Copeland', 'Sarah Deitrich'];One man's obsession leads to deadly consequences.;['Suspense'];10.0;Catastrophe Loss
tt10080940;;;Christian G. Hawkins;['Christian G. Hawkins'];;['Suspense'];;Bias
tt10086764;;;Nick Hernandez;['Nick Hernandez'];;['Crimen', 'Drama', 'Suspense'];52.0;MacGuffin
tt10083928;;;Praveen Raj;['Praveen Raj'];;['Suspense'];;Within
tt10089158;;;Scarlett Anderson;['Scarlett Anderson'];;['Comedia', 'Suspense'];;Polyfilia
tt10090066;;;Aaron Van Maanen;['Aaron Van Maanen'];A man locked in a garage is psychologically tested.;['Suspense'];4.0;Finite
tt10098078;;;Matthew Minervini;['Matthew Minervini'];A tale of soap and chemical castration and grotesque maiming, is Nick's emotional scar tissue deeper than the physical alterations he leaves on his bullies?;['Comedia', 'Suspense'];9.0;Soap
tt10101296;;;Jordon Schaaf;['Jordon Schaaf'];An injured mass murderer has found his way into a small town. He is pursued by disgraced P.I. Derek Cain. As Able fixes himself a group of young adults find themselves mixed into Frey all the while battling their own demons..;['Suspense'];;Small Things
tt10105922;;;Tim Cowles;['Lynda Cowles', 'Tim Cowles'];;['Comedia', 'Suspense'];;Merry Christmas from Poe and Munro
tt10107522;;;Maricio Mo Zapata;['Anthony Ruiz', 'Maricio Mo Zapata'];An incident that has taken place over nine years has resurfaced and everyone involved becomes RATTLED.;['Crimen', 'Drama'];;Rattled
